frame,sparc
11223,-2.8243461330839916
11224,-2.826912390969965
11225,-2.822721594433473
11226,-2.808644163462736
11227,-2.782432954923257
11228,-2.7442197262165022
11229,-2.696113009820044
11230,-2.6404847776439198
11231,-2.578806077364932
11232,-2.512086089842951
11233,-2.4425832747748912
11234,-2.3756035209852135
11235,-2.3202684901017863
11236,-2.287902476172123
11237,-2.2875902451799663
11238,-2.321525391300444
11239,-2.3841374516461977
11240,-2.465347712724497
11241,-2.554274984427348
11242,-2.64080270329128
11243,-2.7159101562471712
11244,-2.772393727835074
11245,-2.8061120049385844
11246,-2.816845018361771
11247,-2.807961614580773
11248,-2.7849110637847727
11249,-2.7532885401681333
11250,-2.7173067445111974
11251,-2.67907474357634
11252,-2.638621224329854
11253,-2.5943988758235843
11254,-2.544058584964666
11255,-2.4853345846800563
11256,-2.4166108693183634
11257,-2.3384423790866737
11258,-2.266683779332319
11259,-2.272052225479001
11260,-2.4486838468527217
11261,-2.6450608880514355
11262,-2.740415251336988
11263,-2.777760458791863
11264,-2.7922411554365825
11265,-2.798239552989919
11266,-2.8012215075965985
11267,-2.8011111281520145
11268,-2.7939153787154734
11269,-2.7736925390624703
11270,-2.735752397978463
11271,-2.679809446532944
11272,-2.6103994285799383
11273,-2.5343197735136034
11274,-2.4577125150916026
11275,-2.3845876637444006
11276,-2.3163727708685427
11277,-2.2509520245620886
11278,-2.1797845693880515
11279,-2.082093034938051
11280,-1.916323239299195
11281,-1.766623263127659
11282,-2.0527158914078583
11283,-2.7083545140170857
11284,-2.300595711379378
11285,-2.319735080411229
11286,-2.3991746275532466
11287,-2.432602874864347
11288,-2.4381337917950114
11289,-2.4374141597437866
11290,-2.418625647156619
11291,-2.427148925348717
11292,-2.4456625469854427
11293,-2.465609730989008
11294,-2.48266716211808
11295,-2.4957489576440777
11296,-2.5093700782183723
11297,-2.5344816636525116
11298,-2.5872059710487916
11299,-2.659275973354846
11300,-2.713986887433279
11301,-2.73870990713259
11302,-2.746605388196976
11303,-2.758168861863739
11304,-2.7753384077443477
11305,-2.7920469162795882
11306,-2.805224588677041
11307,-2.813443500746304
11308,-2.8155068461437103
11309,-2.8096894541605524
11310,-2.793288507282266
11311,-2.762902968558442
11312,-2.7154491316565155
11313,-2.6497490996130133
11314,-2.5683973679814445
11315,-2.4790186652494364
11316,-2.3937251733782063
11317,-2.3265122279016612
11318,-2.289931117097308
11319,-2.292512615397164
11320,-2.3368305599796475
11321,-2.4174013178642495
11322,-2.519710783378159
11323,-2.623506616027691
11324,-2.7101644287947497
11325,-2.7686350587715975
11326,-2.795757794675421
11327,-2.792830465683179
11328,-2.7625203291836664
11329,-2.70786401670472
11330,-2.6327358247640977
11331,-2.5424544490638
11332,-2.4435896277328473
11333,-2.3428274721258506
11334,-2.245436220522616
11335,-2.1540506844592624
11336,-2.067517957569062
11337,-1.975409922710459
11338,-2.300226662279324
11339,-2.7451843649524323
11340,-2.508380812489343
11341,-2.385527271251345
11342,-2.402909067202561
11343,-2.45355803785888
11344,-2.5186061565365394
11345,-2.58758299379606
11346,-2.6533801673321995
11347,-2.711195375622331
11348,-2.7580556694399143
11349,-2.792045494015245
11350,-2.811346395270416
11351,-2.813592032981603
11352,-2.795961763419071
11353,-2.756144701344998
11354,-2.6939374471208546
11355,-2.6128190538967027
11356,-2.520617594105728
11357,-2.428761726515753
11358,-2.3504991750256483
11359,-2.298956017119851
11360,-2.285411646614065
11361,-2.3172626273472505
11362,-2.3948312709289423
11363,-2.507480977619285
11364,-2.6322911693787976
11365,-2.7391949788920944
11366,-2.8018170550178643
11367,-2.80718297619639
11368,-2.758512247086101
11369,-2.671586553973092
11370,-2.5678987797717845
11371,-2.467851708287095
11372,-2.387187839333948
11373,-2.3368238054280743
11374,-2.323147410269144
11375,-2.347282939252895
11376,-2.4046548060909654
11377,-2.485780777918942
11378,-2.577805109812199
11379,-2.666787314068763
11380,-2.7406035100492154
11381,-2.7911664886272685
11382,-2.815069987290907
11383,-2.813124471439141
11384,-2.7895484374032837
11385,-2.750875922771071
11386,-2.7043639505913446
11387,-2.656151277978405
11388,-2.6097969197651834
11389,-2.565648874780931
11390,-2.520858421373822
11391,-2.4692339928341167
11392,-2.4001644667243434
11393,-2.2951841474188246
11394,-2.1184344243207573
11395,-1.8266592257610685
11396,-2.063728538306285
11397,-2.541407814809991
11398,-2.722266460330136
11399,-2.4933635060913146
11400,-2.244764861345599
11401,-2.268093677487967
11402,-2.349832230157584
11403,-2.395556729212847
11404,-2.4257724845165094
11405,-2.4525393290383053
11406,-2.460792839069186
11407,-2.454440409697786
11408,-2.4402871896930964
11409,-2.434344801560963
11410,-2.4618268108604466
11411,-2.5002718064032035
11412,-2.5198889282669943
11413,-2.5287664277642508
11414,-2.546265713316381
11415,-2.579614854397053
11416,-2.619630129593057
11417,-2.657790131672747
11418,-2.690646264086557
11419,-2.7177368185395574
11420,-2.7399523900093268
11421,-2.758615371522211
11422,-2.774949857155822
11423,-2.789756561152672
11424,-2.8032283015306763
11425,-2.8148524844122793
11426,-2.823351271783119
11427,-2.826709490969993
11428,-2.8224680159565554
11429,-2.8084293190627454
11430,-2.78354806755845
11431,-2.7483854119454354
11432,-2.7047627236654193
11433,-2.6549713760191347
11434,-2.601127893125549
11435,-2.544921572734725
11436,-2.4877270048416826
11437,-2.4310083189109988
11438,-2.3769823709165916
11439,-2.3295342834785195
11440,-2.295165484470732
11441,-2.2830041824844645
11442,-2.302052957223706
11443,-2.355068822838306
11444,-2.433298362265224
11445,-2.5189113199344155
11446,-2.5948391974101743
11447,-2.6540370806905504
11448,-2.7053750000735763
11449,-2.7644728376477254
11450,-2.7979423904500016
11451,-2.7903695240823874
11452,-2.7815138758113584
11453,-2.7875651041490808
11454,-2.7952374498261885
11455,-2.7986892728738053
11456,-2.797364701558125
11457,-2.79123854080199
11458,-2.779296971418901
11459,-2.759426998399263
11460,-2.7289556086832505
11461,-2.685572396735904
11462,-2.628403224377769
11463,-2.5588187748146205
11464,-2.4804859144394804
11465,-2.398707111236666
11466,-2.3200234401477857
11467,-2.253154274634854
11468,-2.211416378078736
11469,-2.2154694330841935
11470,-2.292043952482556
11471,-2.4548926027447266
11472,-2.653767111535046
11473,-2.759700045268393
11474,-2.7004461820077394
11475,-2.5443460726689673
11476,-2.389577261805747
11477,-2.2890598949254537
11478,-2.2588181944260377
11479,-2.2958707033380406
11480,-2.382183074148684
11481,-2.4859250388384404
11482,-2.577401385947467
11483,-2.645195224161979
11484,-2.6930268391608245
11485,-2.7289814523090437
11486,-2.759588166068684
11487,-2.7884614222836444
11488,-2.815757571127371
11489,-2.837199565525655
11490,-2.847155576107644
11491,-2.845013022927505
11492,-2.836389691859617
11493,-2.8278295382838587
11494,-2.821842545160364
11495,-2.817682395713613
11496,-2.8138371355503877
11497,-2.8091168586881254
11498,-2.802871419522962
11499,-2.7949324063335244
11500,-2.7854682761598517
11501,-2.7748437408513285
11502,-2.76355718002981
11503,-2.7522857779418497
11504,-2.741961116751157
11505,-2.7336335064927217
11506,-2.7278533865039973
11507,-2.723885033431673
11508,-2.719842171800745
11509,-2.714080320038993
11510,-2.70662902411609
11511,-2.6987862673514575
11512,-2.690736278114531
11513,-2.680486692073126
11514,-2.6651311070403736
11515,-2.642045507469024
11516,-2.6093103048135444
11517,-2.5658483365668414
11518,-2.5115592296514566
11519,-2.4476324407244645
11520,-2.3772579574213633
11521,-2.306729262969305
11522,-2.246434338590718
11523,-2.2108244308853755
11524,-2.2164138639207698
11525,-2.2768873093810305
11526,-2.394307729241979
11527,-2.5489288619091313
11528,-2.698050658740084
11529,-2.793451905038841
11530,-2.8082692007205043
11531,-2.7494272537828626
11532,-2.6472306864965898
11533,-2.536366143018184
11534,-2.442906834851028
11535,-2.3811294777558794
11536,-2.3565998152066423
11537,-2.3701408981687875
11538,-2.419459788159162
11539,-2.498025346604816
11540,-2.593376340155288
11541,-2.687305109112048
11542,-2.759134696455408
11543,-2.7920259695797403
11544,-2.7796806339208278
11545,-2.728484152485944
11546,-2.653054123754873
11547,-2.569127965326789
11548,-2.4888912511578924
11549,-2.4203209962642602
11550,-2.369553797057451
11551,-2.3453479714250127
11552,-2.3650303149176306
11553,-2.467062574041207
11554,-2.6238426774086663
11555,-2.7376664335117606
11556,-2.7689721878603373
11557,-2.7519519346506827
11558,-2.7363359271464303
11559,-2.735893337888006
11560,-2.815467388367989
11561,-2.6384156266477223
11562,-2.499530088802528
11563,-2.4791211653016494
11564,-2.5422193539162574
11565,-2.608533807164231
11566,-2.6572037407543445
11567,-2.687149288425615
11568,-2.699389594710526
11569,-2.695235973081228
11570,-2.675401014796878
11571,-2.642679420742248
11572,-2.610397664078223
11573,-2.6299576787444274
11574,-2.7386464207593315
11575,-2.8150528065792577
11576,-2.816762020517797
11577,-2.7700037611684163
11578,-2.7489802418132254
11579,-2.758501165871374
11580,-2.770093987384855
11581,-2.779142873874683
11582,-2.785249242611136
11583,-2.788165872838698
11584,-2.787980277605292
11585,-2.7856444217195953
11586,-2.7831757187149573
11587,-2.7839403675140506
11588,-2.796618013607376
11589,-2.842017723244596
11590,-2.871651375936406
11591,-2.8278614990034403
11592,-2.7799670124229987
11593,-2.7692925180865955
11594,-2.769494788723099
11595,-2.770524483998231
11596,-2.771463330096218
11597,-2.7731142853779644
11598,-2.7762042429548988
11599,-2.7811278420002323
11600,-2.7879611426491326
11601,-2.796498999217011
11602,-2.8063111902517925
11603,-2.8167212243083433
11604,-2.8265342274638128
11605,-2.8338801282115273
11606,-2.837148641980295
11607,-2.836493532050068
11608,-2.833734026852752
11609,-2.830388163074673
11610,-2.8260092268168306
11611,-2.817951131529413
11612,-2.8017329459100666
11613,-2.7714651315877927
11614,-2.720880624734412
11615,-2.6459023222994875
11616,-2.5488630063582822
11617,-2.4421987655815443
11618,-2.347253676885345
11619,-2.2860050573558355
11620,-2.270851658563772
11621,-2.3007865321488437
11622,-2.3651407277881917
11623,-2.449509121004399
11624,-2.539979139899981
11625,-2.625273438409831
11626,-2.6976067868338376
11627,-2.752714713244503
11628,-2.789178723667813
11629,-2.8073202343834134
11630,-2.8081583305389444
11631,-2.792819485231192
11632,-2.7624286843725945
11633,-2.7182203937357454
11634,-2.6614949298611688
11635,-2.593069834783418
11636,-2.5124197594257094
11637,-2.4179403943527724
11638,-2.3090174983877447
11639,-2.189435416269586
11640,-2.0718976739406907
11641,-1.9796527384415812
11642,-1.9463037425024754
11643,-1.920753636624394
11644,-1.9024760376328802
11645,-1.995889846812164
11646,-2.1564655121402656
11647,-2.3168453215788554
11648,-2.443618023802292
11649,-2.5328627478349923
11650,-2.5961269171150416
11651,-2.6456401260557683
11652,-2.688453923292087
11653,-2.726482495130262
11654,-2.757675957299398
11655,-2.777686955618561
11656,-2.7830756773788687
11657,-2.771590331004021
11658,-2.7306782606453446
11659,-2.646318371729695
11660,-2.5306039437051933
11661,-2.4158627235993544
11662,-2.323719749933121
11663,-2.265960341069583
11664,-2.2519149880289557
11665,-2.286164489919565
11666,-2.3657300851249987
11667,-2.477099704270252
11668,-2.5959230393870056
11669,-2.695811368970505
11670,-2.762280391708721
11671,-2.795862397728533
11672,-2.8038905596129844
11673,-2.7931129307268314
11674,-2.767493451430129
11675,-2.7282628937794753
11676,-2.687646443620668
11677,-2.6919334826616916
11678,-2.73941788187769
11679,-2.7639211113189313
11680,-2.7426797344446494
11681,-2.73064396953747
11682,-2.7734632775357673
11683,-2.743299440725328
11684,-2.74836344579198
11685,-2.7521351065494373
11686,-2.7516059165612403
11687,-2.7459029883837807
11688,-2.733697223060476
11689,-2.7121402877686642
11690,-2.6772449480687843
11691,-2.625747737147535
11692,-2.5569792186608953
11693,-2.4737250306390206
11694,-2.459724535075607
11695,-2.3139636708644167
11696,-2.389019767187842
11697,-2.863915084792156
11698,-3.252354870355097
11699,-3.929402290576855
11700,-3.9963084575671757
11701,-3.6676154549498565
11702,-3.629420852139261
11703,-3.4099728874449395
11704,-3.062484174246071
11705,-2.7069525721794365
11706,-2.6594865297047567
11707,-2.6604524108105556
11708,-2.6634956671358485
11709,-2.6646657510023295
11710,-2.662267166979168
11711,-2.657144367721949
11712,-2.6517469745347713
11713,-2.649072579293878
11714,-2.651819803542646
11715,-2.661160229030816
11716,-2.6755964172174638
11717,-2.6916630031287716
11718,-2.706751411051021
11719,-2.719370406526279
11720,-2.7216455894346816
11721,-2.7031739011045373
11722,-2.544986056151018
11723,-2.3908076769145437
11724,-2.3776171043195657
11725,-2.412227800991147
11726,-2.450169042955832
11727,-2.493545931062993
11728,-2.5276571744872136
11729,-2.5632487930367174
11730,-2.6405875046284
11731,-2.705110399431199
11732,-2.741737784070627
11733,-2.7588821085484794
11734,-2.763691098842982
11735,-2.757411450904716
11736,-2.7357302894924236
11737,-2.691353520884202
11738,-2.621115662406924
11739,-2.538902434426337
11740,-2.4793719580701143
11741,-2.4322588168326895
11742,-2.3770881961739923
11743,-2.3219349441269115
11744,-2.3053388084442927
11745,-2.386788689977826
11746,-2.5473928124127125
11747,-2.7368149233361905
11748,-2.677656796725679
11749,-2.4041755130175915
11750,-2.174268956102952
11751,-2.1591375527747148
11752,-2.224915207466865
11753,-2.311619917740871
11754,-2.3998764668987618
11755,-2.4854175237016274
11756,-2.5669161063451886
11757,-2.642643864480137
11758,-2.7095159184523814
11759,-2.7627348279739974
11760,-2.7959718956760735
11761,-2.8025952979203366
11762,-2.7782433582285346
11763,-2.723937615727424
11764,-2.6476607824480167
11765,-2.5627644444467297
11766,-2.484078263599873
11767,-2.424321293244808
11768,-2.3923676401796587
11769,-2.392874303941534
11770,-2.4260658256458507
11771,-2.487253327343378
11772,-2.5667856243726757
11773,-2.651340790702421
11774,-2.7265417979743454
11775,-2.779928010428078
11776,-2.8032207561813163
11777,-2.793324671242513
11778,-2.7520460481052997
11779,-2.6848518680813025
11780,-2.599148859913922
11781,-2.5026241510197273
11782,-2.4020947417090914
11783,-2.3029944582336173
11784,-2.209197788930399
11785,-2.122664889590705
11786,-2.043505648140498
11787,-1.974132549427897
11788,-1.932903318683103
11789,-1.9492727918738424
11790,-2.2742240413853807
11791,-2.77613434318701
11792,-2.839374818141582
11793,-2.790619356041251
11794,-2.771985602787617
11795,-2.7378892486865296
11796,-2.6497135794951925
11797,-2.508608364840319
11798,-2.3639170692931786
11799,-2.272233436889607
11800,-2.2514209394364024
11801,-2.2855701275838305
11802,-2.351814565023026
11803,-2.4333591970425483
11804,-2.519954898355889
11805,-2.60488566499619
11806,-2.6824033771822213
11807,-2.746421674864603
11808,-2.790519674910056
11809,-2.809070633954043
11810,-2.7988585191071644
11811,-2.760309312322236
11812,-2.697888275246525
11813,-2.619782011024115
11814,-2.53695211985962
11815,-2.4614138739597737
11816,-2.404265600399971
11817,-2.3746989253865407
11818,-2.3798616619068174
11819,-2.4233282681623898
11820,-2.500402220922265
11821,-2.593825385437216
11822,-2.6792984370228776
11823,-2.7403716040508277
11824,-2.7750972155340707
11825,-2.7857171082954637
11826,-2.7633217493062285
11827,-2.6944216244994488
11828,-2.574026276528064
11829,-2.4731989590138643
11830,-2.570857056867199
11831,-2.532445823199256
11832,-2.329374216530164
11833,-2.111009746185618
11834,-2.1294691276663906
11835,-2.2057083597250067
11836,-2.3168320539974507
11837,-2.393076952311497
11838,-2.480558188470378
11839,-2.5731963430664813
11840,-2.6170491186728726
11841,-2.664676639387546
11842,-2.7070584937243494
11843,-2.7396749379692684
11844,-2.760769906684534
11845,-2.767536632846539
11846,-2.7534291361940997
11847,-2.7076815950792628
11848,-2.6199236107549666
11849,-2.4893823640669277
11850,-2.3309901293245066
11851,-2.1725835029315212
11852,-2.0501938354186655
11853,-2.017414657546685
11854,-2.2066299814962522
11855,-2.689448633804957
11856,-3.283645305034098
11857,-3.467924657623019
11858,-3.045930771835562
11859,-2.484887929969125
11860,-2.170372390055571
11861,-2.123419767786717
11862,-2.168351928246797
11863,-2.256150362463294
11864,-2.363007359986182
11865,-2.4735805301912994
11866,-2.5776800741888555
11867,-2.6689788846285825
11868,-2.742367525833791
11869,-2.791579456952047
11870,-2.8093777764230543
11871,-2.791473279648085
11872,-2.741600278221175
11873,-2.6720456321412795
11874,-2.598196338815724
11875,-2.532613489054935
11876,-2.4832605836376698
11877,-2.4552630514404887
11878,-2.4539164964325852
11879,-2.4938889865399307
11880,-2.5726559411053724
11881,-2.656362045157879
11882,-2.7169427141248046
11883,-2.7468920055293777
11884,-2.752998357993642
11885,-2.7482425554261454
11886,-2.7454059024111155
11887,-2.7499660147788116
11888,-2.756510110794344
11889,-2.7665548561348023
11890,-2.7339072069276784
11891,-2.708782564237079
11892,-2.7110245387061376
11893,-2.720160019056009
11894,-2.731813314484554
11895,-2.7734323195094426
11896,-2.7559468866953014
11897,-2.7530051581175443
11898,-2.7575505118787382
11899,-2.762764656097915
11900,-2.712487870590943
11901,-2.6677240435463205
11902,-2.6244756130865565
11903,-2.5889704780336817
11904,-2.5716105348335687
11905,-2.581316311200432
11906,-2.620617170162973
11907,-2.677679254173971
11908,-2.7041922383620007
11909,-2.7089411062814657
11910,-2.708803496687925
11911,-2.7104488561182185
11912,-2.696435375895694
11913,-2.6954143382867066
11914,-2.704060629681141
11915,-2.7248883945807796
11916,-2.7561870286357366
11917,-2.788451010876488
11918,-2.800513500808079
11919,-2.774087728058309
11920,-2.7196587369724052
11921,-2.6524003145099035
11922,-2.5809224778939166
11923,-2.507217057407427
11924,-2.429198682152867
11925,-2.3440677398196113
11926,-2.250667574260267
11927,-2.1545198682296256
11928,-2.0708584670704218
11929,-2.0198510773232052
11930,-2.0136072524892343
11931,-2.0515052566051315
11932,-2.1140000243559895
11933,-2.1746677468771747
11934,-2.2196938265405364
11935,-2.254177299083124
11936,-2.2986380874230665
11937,-2.3732618793153746
11938,-2.482608099331942
11939,-2.608206630345435
11940,-2.7124070619145724
11941,-2.7614973729173884
11942,-2.749757572500425
11943,-2.693574163755252
11944,-2.6139209738283933
11945,-2.532907192365802
11946,-2.4736057820801354
11947,-2.451319097788614
11948,-2.4731305842170292
11949,-2.543299993469325
11950,-2.6574657850494847
11951,-2.7620862822922594
11952,-2.751946507944647
11953,-2.689788385976836
11954,-2.638922161245521
11955,-2.6257519136041982
11956,-2.642299818508293
11957,-2.671550651198769
11958,-2.698893052511404
11959,-2.7163210926457664
11960,-2.7224949351924446
11961,-2.7194113297457356
11962,-2.7092468516171566
11963,-2.6937936850317303
11964,-2.675339786530769
11965,-2.6575374206552214
11966,-2.6456841488007123
11967,-2.6460464572950895
11968,-2.663567103339793
11969,-2.697225391214516
11970,-2.7332170926841224
11971,-2.7422565707872977
11972,-2.6563815861834614
11973,-2.5161152612801976
11974,-2.3886635198746418
11975,-2.314755082072495
11976,-2.31570079825754
11977,-2.3780523817655714
11978,-2.4758657524865115
11979,-2.5951499718387594
11980,-2.7122524762930893
11981,-2.7715080447698166
11982,-2.740104603555137
11983,-2.65214776616451
11984,-2.557662060691394
11985,-2.4838533312817352
11986,-2.4399916757908064
11987,-2.427546550372993
11988,-2.444067420723572
11989,-2.4842796150771753
11990,-2.540330703579885
11991,-2.6017164281023417
11992,-2.6573967443651645
11993,-2.7001832287974223
11994,-2.7279079089939127
11995,-2.7415630835408495
11996,-2.7404775317992502
11997,-2.712673406462759
11998,-2.641607026183171
11999,-2.5136062958667793
12000,-2.3177862148453414
12001,-2.038507781979693
12002,-1.720185985636224
12003,-1.738808955722913
12004,-2.2680142372896595
12005,-2.9002347845979295
12006,-2.6361598865852933
12007,-2.4042394448315254
12008,-2.4809176005960754
12009,-2.501891652716156
12010,-2.5306632496931774
12011,-2.58372974138904
12012,-2.5186146465272223
12013,-2.508830627112168
12014,-2.56491175471802
12015,-2.6349498155177766
12016,-2.6806827083550133
12017,-2.7162586882503588
12018,-2.757207955501024
12019,-2.7807422184074264
12020,-2.7696301033488786
12021,-2.716886673323145
12022,-2.6290406265627917
12023,-2.528568253309397
12024,-2.4456607061596523
12025,-2.3978318861562387
12026,-2.3726441517036703
12027,-2.363524334677073
12028,-2.3757775895788598
12029,-2.4154109458893744
12030,-2.488325679056096
12031,-2.5937441647900656
12032,-2.7103307089294857
12033,-2.8018970194674098
12034,-2.8480839634767867
12035,-2.8497169021095825
12036,-2.809152461954096
12037,-2.724346046068374
12038,-2.6037720972022336
12039,-2.47354448084166
12040,-2.362713872968302
12041,-2.3074548635765106
12042,-2.3118181630658623
12043,-2.3242801609964756
12044,-2.306778589045153
12045,-2.256720742472614
12046,-2.2401740389606757
12047,-2.336657414524641
12048,-2.483156983369198
12049,-2.623045623411828
12050,-2.7093206530862326
12051,-2.730308186427321
12052,-2.7198191255904116
12053,-2.714810364143262
12054,-2.7270641075341446
12055,-2.755200594852818
12056,-2.7361509518707603
12057,-2.6895089435183634
12058,-2.7147683176924615
12059,-2.5700056638231183
12060,-2.2299217362517676
12061,-2.356628564983804
12062,-2.518774856880211
12063,-2.622545563383246
12064,-2.6911501663379007
12065,-2.736496246542832
12066,-2.763633302753627
12067,-2.7719817049361053
12068,-2.759397009468855
12069,-2.7274666171598314
12070,-2.6837029516174167
12071,-2.6394832662386785
12072,-2.605617138507332
12073,-2.5925308021732465
12074,-2.618325644397307
12075,-2.6784887811407714
12076,-2.742869208604278
12077,-2.7643827504829583
12078,-2.7234214228027467
12079,-2.6440197238167107
12080,-2.5764356936737207
12081,-2.5748176910072083
12082,-2.611499618265288
12083,-2.658485048740571
12084,-2.703098674292481
12085,-2.739926412356474
12086,-2.7651537637090247
12087,-2.777156917635907
12088,-2.77598219054302
12089,-2.762247609376508
12090,-2.7363477812431793
12091,-2.698589406779965
12092,-2.651233220813912
12093,-2.6212652697873082
12094,-2.5996791044756793
12095,-2.6637574877060666
12096,-2.7706714180020944
12097,-2.7407001172101344
12098,-2.681368902920976
12099,-2.6349598750126324
12100,-2.642779141863227
12101,-2.6419110552261817
12102,-2.631977562091713
12103,-2.6233881586157857
12104,-2.621694952348922
12105,-2.62939820712471
12106,-2.646619012879394
12107,-2.670321057291284
12108,-2.6952952709792757
12109,-2.716919775631489
12110,-2.733196389870886
12111,-2.7455615285631314
12112,-2.7574482790004256
12113,-2.770699609047964
12114,-2.784830774943334
12115,-2.7983185062803333
12116,-2.809483637323794
12117,-2.8170140373795904
12118,-2.820093848550042
12119,-2.818171659635272
12120,-2.8105754896566943
12121,-2.7960245471458043
12122,-2.772053612057407
12123,-2.7347194583464276
12124,-2.67936376710762
12125,-2.6030147395577083
12126,-2.5079594890103185
12127,-2.40443759782027
12128,-2.3097450293843638
12129,-2.2430933215760303
12130,-2.218853088107097
12131,-2.241585334995073
12132,-2.304605014873593
12133,-2.3927697162214385
12134,-2.488659227127516
12135,-2.578429855512007
12136,-2.654258820959049
12137,-2.7135959774726617
12138,-2.7571058513468767
12139,-2.786766262889488
12140,-2.8046169375377232
12141,-2.81211323148981
12142,-2.8100318604704047
12143,-2.79879252845466
12144,-2.7786742288644644
12145,-2.7491202450589447
12146,-2.707687788512995
12147,-2.652378848743926
12148,-2.5864671958755263
12149,-2.518343991923711
12150,-2.4553983054691857
12151,-2.400497806660239
12152,-2.354021734991823
12153,-2.3166728737770437
12154,-2.2914397918094793
12155,-2.284490985367122
12156,-2.303986142614378
12157,-2.3563327770502656
12158,-2.4416238708003744
12159,-2.550934254052207
12160,-2.6659163840365645
12161,-2.760328971506944
12162,-2.8063696847517354
12163,-2.7879920837735632
12164,-2.7129258317303666
12165,-2.6093740317473175
12166,-2.5089694206199646
12167,-2.4334172449915488
12168,-2.3932818414525507
12169,-2.3931039065130895
12170,-2.4361516882433425
12171,-2.525785414945047
12172,-2.6971735145184663
12173,-2.750828690453493
12174,-2.754288448661292
12175,-2.7074463883577904
12176,-2.653855856142955
12177,-2.62265359956836
12178,-2.624074257498942
12179,-2.6554414373368536
12180,-2.7027679696222053
12181,-2.7434965789327332
12182,-2.7575649467551697
12183,-2.7382609277538523
12184,-2.69461627898067
12185,-2.6457197983517173
12186,-2.6197134304083507
12187,-2.615453415968089
12188,-2.6218599776609812
12189,-2.652489604302774
12190,-2.6925806878530616
12191,-2.7336163148523727
12192,-2.7648845661163186
12193,-2.7744763754849346
12194,-2.7548867423252736
12195,-2.7083753400803605
12196,-2.6460444005749197
12197,-2.5988288933966395
12198,-2.535580649361828
12199,-2.5581857644809047
12200,-2.6368749073098985
12201,-2.7295860231966222
12202,-2.758347573103674
12203,-2.7409263984965184
12204,-2.7003480769172574
12205,-2.682219817216394
12206,-2.694266281652681
12207,-2.720581713073837
12208,-2.754811657261802
12209,-2.7878937380799997
12210,-2.8045530291821414
12211,-2.7887112926909845
12212,-2.7353529732342112
12213,-2.655937279534058
12214,-2.5694770398309887
12215,-2.4918510207618545
12216,-2.4333181634017085
12217,-2.4013763423194887
12218,-2.4042568863869507
12219,-2.451928796882454
12220,-2.551222118893972
12221,-2.703593517180357
12222,-2.7923222530602576
12223,-2.805113237519579
12224,-2.686711207515475
12225,-2.5447575213191063
12226,-2.4049576325543085
12227,-2.2979289875213538
12228,-2.2429696610253123
12229,-2.2540665656731376
12230,-2.3571548044653636
12231,-2.5618900744064907
12232,-2.7587814067009733
12233,-2.875236143588983
12234,-2.8865193192574092
12235,-2.8202669107912954
12236,-2.7634566176051063
12237,-2.7221573077678247
12238,-2.6800126379292855
12239,-2.639383316472853
12240,-2.602141286863778
12241,-2.5676812620668894
12242,-2.5336520083247795
12243,-2.496273122302409
12244,-2.450621140315957
12245,-2.4196567843145713
12246,-2.410576801946193
12247,-2.4845805991323937
12248,-2.6556473089499235
12249,-2.731562714030399
12250,-2.732405027140625
12251,-2.753341501509137
12252,-2.780865034845185
12253,-2.7559232524277393
12254,-2.7754749141156507
12255,-2.8046910744553917
12256,-2.7993313451628574
12257,-2.7003856032354094
12258,-2.537080956853413
12259,-2.408118479172622
12260,-2.354245579956049
12261,-2.362639767118942
12262,-2.4112666801081772
12263,-2.4824104889491543
12264,-2.562755015539135
12265,-2.642002412253751
12266,-2.7120383619084327
12267,-2.766345223157242
12268,-2.7995374254306578
12269,-2.8073002937379616
12270,-2.7869365866383466
12271,-2.7383615872658256
12272,-2.665175932983807
12273,-2.5753296031346347
12274,-2.480686204909601
12275,-2.3951406566204136
12276,-2.331968433561766
12277,-2.3013059413484314
12278,-2.3079527416131884
12279,-2.3500720949905505
12280,-2.42039927871567
12281,-2.5095911144979772
12282,-2.6072401300458954
12283,-2.699692392786673
12284,-2.7717073063689845
12285,-2.811987408590613
12286,-2.817128538501249
12287,-2.7915577279846584
12288,-2.744359197460041
12289,-2.685123023510987
12290,-2.6211148875005694
12291,-2.5568825476458685
12292,-2.4954053318136062
12293,-2.439487721500608
12294,-2.3929493279773055
12295,-2.361619513167052
12296,-2.354118777824149
12297,-2.383806753025876
12298,-2.5064828551596268
12299,-2.6361008257197165
12300,-2.7378796361541102
12301,-2.751069395336605
12302,-2.686094687403058
12303,-2.5861209201765276
12304,-2.538024265865942
12305,-2.5299980784106735
12306,-2.5552173536875546
12307,-2.608000788397984
12308,-2.6796840542944453
12309,-2.7535145016546405
12310,-2.802115328578201
12311,-2.798223217828219
12312,-2.7381088498508444
12313,-2.6455876945950974
12314,-2.550347452220864
12315,-2.47286972803898
12316,-2.423767159739425
12317,-2.407625269981004
12318,-2.425326125610146
12319,-2.474055429349852
12320,-2.5461688774137174
12321,-2.6286618149760597
12322,-2.705082091638819
12323,-2.760407357245013
12324,-2.7863193622816755
12325,-2.782959471129652
12326,-2.7564370796388586
12327,-2.7150235460196077
12328,-2.666861638718547
12329,-2.620241596710026
12330,-2.5874260830006865
12331,-2.591862973054207
12332,-2.654923025755478
12333,-2.7341823334446405
12334,-2.771959290926235
12335,-2.7781499872154733
12336,-2.7691600123768523
12337,-2.7438121676701033
12338,-2.6957440794430783
