frame,sparc
458,-2.3074495611093218
459,-2.3224511867239137
460,-2.376120497653615
461,-2.460290179537973
462,-2.5587793735058844
463,-2.6522038793365215
464,-2.7252985880896237
465,-2.772511769093796
466,-2.7981118426535074
467,-2.8117528980184154
468,-2.8235085852473425
469,-2.8395096185994047
470,-2.856506932531209
471,-2.8641874362651953
472,-2.858092669787543
473,-2.8443576761539355
474,-2.831747128907379
475,-2.8235248041638594
476,-2.8175527079362994
477,-2.8094276591849066
478,-2.794259854746466
479,-2.76753462983423
480,-2.726186385044404
481,-2.6701340139834904
482,-2.6035482415731246
483,-2.5346577157018926
484,-2.4737169826820797
485,-2.4303620039461036
486,-2.4120508865998818
487,-2.4239839756294663
488,-2.4692816688709986
489,-2.5473571855128254
490,-2.6484133607756126
491,-2.744996467620493
492,-2.7926807276867294
493,-2.762457125126623
494,-2.676024939973658
495,-2.5789888102691862
496,-2.5037748137422944
497,-2.462873413094324
498,-2.4571689581994165
499,-2.4829150394120676
500,-2.5340639279199193
501,-2.601928876413761
502,-2.674589231148749
503,-2.7384832467972164
504,-2.7827577769515925
505,-2.802543907789284
506,-2.7984344296591424
507,-2.774215026135938
508,-2.7352911366938333
509,-2.688499256725731
510,-2.6420334878830243
511,-2.6018978704613267
512,-2.5674457432811755
513,-2.536195631912708
514,-2.5105851079139283
515,-2.4981080456603464
516,-2.500049926731792
517,-2.505218881551126
518,-2.5012717654378225
519,-2.481082678319197
520,-2.4425484525076304
521,-2.388669141519564
522,-2.328975434331651
523,-2.2792288337551248
524,-2.2559259055518783
525,-2.268075996676918
526,-2.3139265119830537
527,-2.3847294426909786
528,-2.469934407981197
529,-2.559521224838129
530,-2.644043729929298
531,-2.7147466528266486
532,-2.765251129310234
533,-2.7941058324637438
534,-2.805601096069347
535,-2.8073112686976596
536,-2.8059771782184493
537,-2.8043513882830102
538,-2.8003849292093688
539,-2.79072747234166
540,-2.7843160609289437
541,-2.843524267801521
542,-2.965079072341899
543,-3.0028274046065717
544,-2.9309475987181264
545,-2.809928963918951
546,-2.740578589174702
547,-2.666680883686578
548,-2.557809909319058
549,-2.4757546245917377
550,-2.443023710358273
551,-2.449306729124892
552,-2.482883320549042
553,-2.5795918204340205
554,-2.617339462541881
555,-2.6762271923927976
556,-2.71005782003146
557,-2.720829130538579
558,-2.713487001905417
559,-2.6934138912437304
560,-2.665855243242832
561,-2.635972582880748
562,-2.609300146140179
563,-2.5917466412939745
564,-2.5893713473015145
565,-2.6104820133912208
566,-2.679551584149895
567,-2.6879498377438416
568,-2.7208435575418166
569,-2.732504940361359
570,-2.6983304271969235
571,-2.612061360398895
572,-2.490767908523192
573,-2.365415338190304
574,-2.267070455006158
575,-2.2202213069918875
576,-2.242145074244586
577,-2.342270676897688
578,-2.5115427898215836
579,-2.6690923669792626
580,-2.7690144068526443
581,-2.8089897585939694
582,-2.806656921680828
583,-2.780781246373376
584,-2.7427194586385277
585,-2.696362833228772
586,-2.6409809542831666
587,-2.574193987529694
588,-2.4945583363869237
589,-2.4036825199843954
590,-2.3072594781917144
591,-2.2148054164308983
592,-2.1397376797844574
593,-2.1018469074943367
594,-2.1334874968196242
595,-2.289861413353186
596,-2.59796247256947
597,-2.8758718633201115
598,-2.8584192753534006
599,-2.5989439822530316
600,-2.380956393136498
601,-2.2685465019306914
602,-2.247763442035088
603,-2.297113960107809
604,-2.3929447447820213
605,-2.510709821184645
606,-2.625880890615777
607,-2.718673624348469
608,-2.778562280258148
609,-2.803868430912863
610,-2.798300050139318
611,-2.7683840336248
612,-2.7226129257727836
613,-2.6707343259509675
614,-2.6220191564479207
615,-2.5833626742893903
616,-2.570255156679323
617,-2.633232657777413
618,-2.720279273224885
619,-2.7674577117753993
620,-2.7500058676173773
621,-2.7168010156233997
622,-2.69856285852763
623,-2.7013764947072056
624,-2.7215413465410307
625,-2.748813050190094
626,-2.768231204296635
627,-2.7705854815019717
628,-2.7540637019129455
629,-2.7193463394861754
630,-2.637079115447134
631,-2.5223981172527243
632,-2.43601382072939
633,-2.3825005400436785
634,-2.367282265471014
635,-2.391305960235715
636,-2.453993143805181
637,-2.551189163522244
638,-2.6668309898674796
639,-2.7632631217380785
640,-2.793162523486321
641,-2.7338287426816272
642,-2.6085670387036233
643,-2.477563375462803
644,-2.389366774790805
645,-2.3568232255148973
646,-2.373308142407197
647,-2.4269675093135246
648,-2.505029268503831
649,-2.594272308109838
650,-2.6821470853883653
651,-2.760715047815461
652,-2.812154668068141
653,-2.797993608218031
654,-2.7740722259534265
655,-2.7028581513451493
656,-2.6282589564511247
657,-2.5596722989564564
658,-2.5042574412923937
659,-2.47740153652837
660,-2.4779035756611054
661,-2.5190404374290627
662,-2.612627981061641
663,-2.7090370955701726
664,-2.7663213274548824
665,-2.771887198427906
666,-2.7064467845454243
667,-2.6247365342056144
668,-2.5688658574992074
669,-2.566057769582704
670,-2.620888401773677
671,-2.7132946111691223
672,-2.7588496237868316
673,-2.7345634330818633
674,-2.6782236061197118
675,-2.6371031300482732
676,-2.6331578730242984
677,-2.6644090678299617
678,-2.7148180826081236
679,-2.7550599972981185
680,-2.7534214076363694
681,-2.6922247654448057
682,-2.595520559805016
683,-2.512165470534848
684,-2.4828357113139856
685,-2.481916744533966
686,-2.5021820149919654
687,-2.5399477280821245
688,-2.5935121540230224
689,-2.659290283837986
690,-2.7276789247635165
691,-2.783813374879365
692,-2.8126455054555244
693,-2.805504581277872
694,-2.763478159958637
695,-2.695675087225864
696,-2.6147234664647216
697,-2.532658821949745
698,-2.4587626489494796
699,-2.3993892650150364
700,-2.359249702551428
701,-2.343837276167981
702,-2.3625562222250402
703,-2.4299037551904528
704,-2.569135173797481
705,-2.708515710230195
706,-2.762897858397371
707,-2.7201104011392343
708,-2.6325171688275444
709,-2.5526421680617974
710,-2.5292955682957055
711,-2.537714505338355
712,-2.5681512589228874
713,-2.6135235094844615
714,-2.6671181271528503
715,-2.721003488271629
716,-2.7648318447525617
717,-2.7862426529724535
718,-2.775641294650654
719,-2.7325551721049406
720,-2.6627648692391843
721,-2.5709780534086666
722,-2.457209576580505
723,-2.3157639776650485
724,-2.1351403594449314
725,-1.9021128207420486
726,-1.7542142806667225
727,-1.7676273371515787
728,-1.8002402188885234
729,-2.0686210128545865
730,-2.700177356392861
731,-2.3997814529797057
732,-2.612641020189024
733,-2.7376972117006595
734,-2.7404857275283083
735,-2.68788602732686
736,-2.62609613550548
737,-2.569442532433425
738,-2.51909281610948
739,-2.4949511885323075
740,-2.468096766034226
741,-2.487711151898565
742,-2.528689350549446
743,-2.582667553379188
744,-2.643994814403235
745,-2.705479628186813
746,-2.754786580768602
747,-2.7736515733998437
748,-2.7456564723366546
749,-2.675374289863115
750,-2.5918623363822864
751,-2.5238804302748665
752,-2.4856142491471114
753,-2.4794601231034727
754,-2.502576831703974
755,-2.5501692235854243
756,-2.615505895626617
757,-2.688537905399391
758,-2.7547041205846625
759,-2.795727589599656
760,-2.794674777801245
761,-2.745377062005596
762,-2.6591661126973913
763,-2.558836070282432
764,-2.4643538663684463
765,-2.3855264754687293
766,-2.323822293180116
767,-2.2779392982916193
768,-2.2691198876624292
769,-2.4599448248926676
770,-2.6091250205669283
771,-2.643209932525398
772,-2.718830984966008
773,-2.7956768340389453
774,-2.784407607963478
775,-2.7423791409212925
776,-2.7366468438438427
777,-2.7479150786881053
778,-2.7402744548471465
779,-2.732549578696429
780,-2.6787324977512537
781,-2.4941668369372922
782,-2.3592974698357962
783,-2.354453446857126
784,-2.3930211767763887
785,-2.4925423943526552
786,-2.54247300849089
787,-2.613003103744916
788,-2.673188711440732
789,-2.7213979391798016
790,-2.7562050267144906
791,-2.7769147014841775
792,-2.7838462509786543
793,-2.7771157180489876
794,-2.7558576555727123
795,-2.7187002852949167
796,-2.664324358567322
797,-2.5906204813555442
798,-2.4905427014389887
799,-2.33978740582982
800,-2.2182296490635998
801,-2.6688168091328883
802,-2.8106219801222774
803,-2.7424640423516986
804,-2.74925136900038
805,-2.7621967045906346
806,-2.760426100501812
807,-2.766219336137985
808,-2.765080366051059
809,-2.7358244855264386
810,-2.669965686153684
811,-2.581267531073004
812,-2.497954835001039
813,-2.44159032472694
814,-2.418588483133587
815,-2.4257195682616195
816,-2.45741127354507
817,-2.5090439438324474
818,-2.5759498605755446
819,-2.6507928214832845
820,-2.722798162654295
821,-2.779747880997239
822,-2.811233360281778
823,-2.8104481848649305
824,-2.7739690173610625
825,-2.702178393122221
826,-2.601685007664096
827,-2.4873958826960285
828,-2.3808185320697284
829,-2.3037816710318153
830,-2.2707244052090996
831,-2.2844372602687866
832,-2.337410338130637
833,-2.4164360971016468
834,-2.5070277349681476
835,-2.596210113339653
836,-2.674134088144814
837,-2.7350052440544976
838,-2.7771163601182325
839,-2.8019884041044225
840,-2.813169302960106
841,-2.815127531699764
842,-2.8123462154096783
843,-2.8086934279235494
844,-2.8072538880324256
845,-2.8114082135549006
846,-2.829105940588565
847,-2.855131661767318
848,-2.841376259058514
849,-2.7965593655664995
850,-2.772247121067524
851,-2.7719817374570765
852,-2.7819349828268884
853,-2.7945095481425306
854,-2.805133067094486
855,-2.8098452235514646
856,-2.804489254078899
857,-2.7847842055772283
858,-2.7470605189723556
859,-2.6896534815477438
860,-2.614771013055849
861,-2.5299717349308564
862,-2.447804326390009
863,-2.3829310938564197
864,-2.3480292598518453
865,-2.3506403320682017
866,-2.391864992891933
867,-2.4662482176341225
868,-2.562104363520124
869,-2.662472054928352
870,-2.7477748344545674
871,-2.800822799966552
872,-2.8123373257448
873,-2.7833848638439798
874,-2.72314195880562
875,-2.6441402945733983
876,-2.5582272907349655
877,-2.4748193979285564
878,-2.40125357654992
879,-2.3444375882572843
880,-2.31325626868486
881,-2.321696208888346
882,-2.391965458209075
883,-2.547155972046042
884,-2.7449466633277932
885,-2.7720464284285424
886,-2.6091254637698604
887,-2.4862997929240045
888,-2.453778486863845
889,-2.481729494289575
890,-2.543357977567564
891,-2.61960718441688
892,-2.6927175128004843
893,-2.7351393403484425
894,-2.7040109310832428
895,-2.5845195456608194
896,-2.447943690187029
897,-2.374835844500513
898,-2.3723862506172986
899,-2.421579627652076
900,-2.5054291781294404
901,-2.609297109760176
902,-2.71430397753563
903,-2.791876562304516
904,-2.814328442457135
905,-2.779072454465969
906,-2.7078800387553374
907,-2.63010737437767
908,-2.567575711678976
909,-2.5297503786525013
910,-2.5210050691573818
911,-2.5539496161013346
912,-2.5950130254933796
913,-2.650467334912062
914,-2.7114884148700895
915,-2.742410797767475
916,-2.7176530370872727
917,-2.6685681982900684
918,-2.5291874323756667
919,-2.461774819127732
920,-2.428271905556044
921,-2.422251738790713
922,-2.44086653634966
923,-2.4831438690764207
924,-2.5463417697971518
925,-2.6230580487807824
926,-2.70106612429409
927,-2.766545491422489
928,-2.808918458868524
929,-2.823849659705214
930,-2.8125182854031556
931,-2.778395950297511
932,-2.7240231643019768
933,-2.6492110635453656
934,-2.5525836042596057
935,-2.441294576367891
936,-2.339668605113774
937,-2.2903374438152166
938,-2.2981692176813864
939,-2.354301754998934
940,-2.445397132386279
941,-2.5543796757680113
942,-2.659322261058491
943,-2.733707144094094
944,-2.7527868480210036
945,-2.7086283001150866
946,-2.620858015452686
947,-2.527174123481138
948,-2.4595610390603575
949,-2.4299019907575583
950,-2.4363671164988356
951,-2.472295210630282
952,-2.529980883665487
953,-2.601266840903245
954,-2.676669087525591
955,-2.7441170655628047
956,-2.7887130888213822
957,-2.795418161460328
958,-2.755403806266376
959,-2.6727521890995356
960,-2.5652504055710237
961,-2.45749628352372
962,-2.3722399502187685
963,-2.3260372804274714
964,-2.3291525116763494
965,-2.385912557153628
966,-2.4897209736379518
967,-2.606309924451667
968,-2.7084938986623137
969,-2.77818269942421
970,-2.808323957584925
971,-2.801214553971848
972,-2.764106227498546
973,-2.7052982270415336
974,-2.631799611387239
975,-2.5482585283384926
976,-2.456538018100979
977,-2.3554199799353164
978,-2.239904511775208
979,-2.099100496812271
980,-1.9129414809171477
981,-1.7800916409147904
982,-1.8359450098711625
983,-3.378298176099325
984,-2.6770653998329075
985,-2.7534598328287325
986,-2.606542525529036
987,-2.532603165110599
988,-2.513152924464798
989,-2.5327389279828623
990,-2.5749575765760775
991,-2.6227594574717883
992,-2.666932397039168
993,-2.712997879367348
994,-2.760535105125452
995,-2.7996659756563527
996,-2.8177121130807015
997,-2.802914284655171
998,-2.7476155097414257
999,-2.6523783318827885
1000,-2.5307725216733563
1001,-2.409707506022712
1002,-2.319302250732262
1003,-2.2772405303426875
1004,-2.2823013528471043
1005,-2.32128326973356
1006,-2.379004376615442
1007,-2.4437226581865428
1008,-2.5085889173954135
1009,-2.5709185804054964
1010,-2.6301517773729306
1011,-2.6857627530049117
1012,-2.735975992821651
1013,-2.7774174755623546
1014,-2.8057051371872723
1015,-2.816917802900305
1016,-2.809347323998016
1017,-2.7844673526582806
1018,-2.74646649812276
1019,-2.7007012238780024
1020,-2.6519686459538723
1021,-2.603200687909131
1022,-2.554268694882715
1023,-2.5007673946697953
1024,-2.43813281119879
1025,-2.364379353309692
1026,-2.277505110134481
1027,-2.2641032254639257
1028,-2.5550229128211637
1029,-2.794058357803401
1030,-2.6986981796761
1031,-2.4750692204583986
1032,-2.4511521737792545
1033,-2.4531957701230946
1034,-2.467805441491668
1035,-2.496187130380806
1036,-2.5338293071643125
1037,-2.5752561273191232
1038,-2.617133506876057
1039,-2.657275327924922
1040,-2.693479398445388
1041,-2.7238803473568765
1042,-2.74769672350936
1043,-2.7655184497100977
1044,-2.7790325621701832
1045,-2.79037842324017
1046,-2.8013196578808586
1047,-2.8124005862724615
1048,-2.822534828692584
1049,-2.8295427567487645
1050,-2.8311784209449677
1051,-2.8255198090558387
1052,-2.810564017252149
1053,-2.783954296138602
1054,-2.7434731106279733
1055,-2.6880316575711345
1056,-2.618717965143491
1057,-2.539740588241186
1058,-2.4590497165440897
1059,-2.3879709059144587
1060,-2.3389618201173175
1061,-2.321563437756872
1062,-2.3386412974541715
1063,-2.385623358295285
1064,-2.4530432069499595
1065,-2.5300735105096055
1066,-2.6070879329152445
1067,-2.6773099562637794
1068,-2.7373699426699867
1069,-2.784240365816774
1070,-2.8118603187536797
1071,-2.8119887752200485
1072,-2.7772554803725056
1073,-2.7052870023626063
1074,-2.602503956130156
1075,-2.485169186540179
1076,-2.3759452716210245
1077,-2.2969073290879094
1078,-2.262434720408517
1079,-2.2755215904223443
1080,-2.3287202306002093
1081,-2.4082708396009838
1082,-2.4990746942585784
1083,-2.5884101612267267
1084,-2.6674749370029
1085,-2.7311790543043215
1086,-2.7770738560752455
1087,-2.8041572412866604
1088,-2.812011900177728
1089,-2.800440120900959
1090,-2.7695202949050644
1091,-2.719900330201708
1092,-2.6531656855632004
1093,-2.572217221979115
1094,-2.481695390220371
1095,-2.3884577671477794
1096,-2.3018097599567473
1097,-2.2328783682650606
1098,-2.193177045747224
1099,-2.194765788390249
1100,-2.249875753963432
1101,-2.362486626650298
1102,-2.51453880095356
1103,-2.6640535407832484
1104,-2.7682681590629703
1105,-2.8099669077108183
1106,-2.798496154085949
1107,-2.7536519074316543
1108,-2.693100595337908
1109,-2.628329006544171
1110,-2.564958715287678
1111,-2.503760126838904
1112,-2.440516584790028
1113,-2.3659320287126917
1114,-2.5567532982903436
1115,-2.761140345955486
1116,-2.6997825909330957
1117,-2.598862453262023
1118,-2.58918352004287
1119,-2.5955413704910795
1120,-2.611427433436802
1121,-2.6340285254084455
1122,-2.6611537746829925
1123,-2.690657849865511
1124,-2.7204119644330196
1125,-2.748509293682877
1126,-2.7734828977949033
1127,-2.7943728408010173
1128,-2.810626837827252
1129,-2.821963780578732
1130,-2.828299403190011
1131,-2.8295940999911915
1132,-2.825547392481665
1133,-2.815614532057612
1134,-2.7992489082236025
1135,-2.775991418827195
1136,-2.7454320033193467
1137,-2.7071182802173803
1138,-2.660524059399942
1139,-2.6052332900831674
1140,-2.541495646543184
1141,-2.471234600670868
1142,-2.3993237187791436
1143,-2.334441461022571
1144,-2.2883496800598335
1145,-2.272757700931081
1146,-2.294557835291176
1147,-2.3520709694987114
1148,-2.4350283472726817
1149,-2.5286517412887886
1150,-2.619024741743674
1151,-2.6964516444140725
1152,-2.7559111952123656
1153,-2.7958343838304374
1154,-2.816692419327914
1155,-2.8200787164643595
1156,-2.8082324817935267
1157,-2.7836973939782217
1158,-2.7489129739442424
1159,-2.70570836680671
1160,-2.654682260257481
1161,-2.5945519885853465
1162,-2.522917819553637
1163,-2.439219492560029
1164,-2.3475267168514913
1165,-2.2587023769369843
1166,-2.1902427775756945
1167,-2.1605375762194745
1168,-2.178965851614383
1169,-2.2401381345366356
1170,-2.327931520163993
1171,-2.425537661778282
1172,-2.522633069665768
1173,-2.6122740214224374
1174,-2.6881691587264123
1175,-2.746638107640235
1176,-2.7866157348747045
1177,-2.808769526806605
1178,-2.814591940357344
1179,-2.805737916018875
1180,-2.7836431967064645
1181,-2.749358621448312
1182,-2.703536717337541
1183,-2.646572550063268
1184,-2.5789280426908783
1185,-2.5015332074290675
1186,-2.4159042115440617
1187,-2.323687993208793
1188,-2.2261145145059715
1189,-2.124417299602629
1190,-2.0221034627468693
1191,-1.9314737463338398
1192,-1.8927441276779249
1193,-2.047935797637283
1194,-2.5620014033408034
1195,-2.7556190091360455
1196,-2.5819321951853276
1197,-2.4340375841376574
1198,-2.374628588844948
1199,-2.390831350167951
1200,-2.465975781084551
1201,-2.57645468010338
1202,-2.6840593687949177
1203,-2.7593762573746097
1204,-2.797402158233594
1205,-2.803375830843874
1206,-2.7834505783856685
