frame,sparc
113,-2.4219550016606193
114,-2.6249337118615608
115,-2.7049450094676337
116,-2.6840017690892513
117,-2.7001281823552885
118,-2.7469654941209996
119,-2.7543362031024574
120,-2.7307474238420526
121,-2.6918537506448956
122,-2.6493975889777697
123,-2.60991864649844
124,-2.575163465637809
125,-2.543776534645184
126,-2.5158663449256538
127,-2.4933454723738206
128,-2.4794210500841065
129,-2.479267077562654
130,-2.4987283874274766
131,-2.5414483563771313
132,-2.605971457160364
133,-2.6810579344215837
134,-2.741706341810078
135,-2.7520774596700415
136,-2.6864494938328907
137,-2.566506375626833
138,-2.4918541023484804
139,-2.4556852291177624
140,-2.419418322522049
141,-2.3955014432839437
142,-2.4028115734974707
143,-2.461749037690169
144,-2.5657431999805675
145,-2.6224124327804503
146,-2.6647030507574754
147,-2.6999555396265102
148,-2.681962879924434
149,-2.6639064313176544
150,-2.684591607010221
151,-2.6929872959833383
152,-2.7868527908737937
153,-2.7671984449444382
154,-1.7379084558088984
155,-2.1294143474330873
156,-2.3667315635204598
157,-2.494372165113626
158,-2.577416289494685
159,-2.6392719314926527
160,-2.6856694057437696
161,-2.716831165932516
162,-2.7340333851315606
163,-2.7382508686185894
164,-2.7285383546290984
165,-2.7023827376182505
166,-2.6576871254914725
167,-2.595284801163222
168,-2.5201890752970844
169,-2.4404904772730447
170,-2.365217748789278
171,-2.3035701416878664
172,-2.2654330165135357
173,-2.2609699814312223
174,-2.2998121123407946
175,-2.396364860434082
176,-2.526121190615025
177,-2.634548212171162
178,-2.7281534995077372
179,-2.8157306374232727
180,-2.8700397413551375
181,-2.890711941884294
182,-2.9165555163387826
183,-2.9340887298692855
184,-2.903969554413917
185,-2.8367421101115653
186,-2.7862491203675925
187,-2.767163841740793
188,-2.748387933739257
189,-2.7172009112641113
190,-2.6719620362755814
191,-2.6175322156046428
192,-2.5608823373472536
193,-2.507520619039017
194,-2.461061628752129
195,-2.424815174405634
196,-2.4031548793502635
197,-2.401196836844659
198,-2.4229772974183077
199,-2.46976915031445
200,-2.539112348245345
201,-2.623337106670682
202,-2.7077314883186117
203,-2.7711264304677607
204,-2.791485897827641
205,-2.7559283494793405
206,-2.6738029969232646
207,-2.593304545125399
208,-2.5542504940052284
209,-2.5453215856036038
210,-2.5551795244757356
211,-2.572733944346654
212,-2.6241682272367077
213,-2.8854278168457475
214,-2.674069576555856
215,-2.6811253255813483
216,-2.655343454699707
217,-2.6642245163399583
218,-2.6900724595044294
219,-2.707235017819097
220,-2.7003976792482667
221,-2.65421748172202
222,-2.6264516994533347
223,-2.61041329269872
224,-2.6043644151324816
225,-2.6042960577013754
226,-2.605725795923939
227,-2.604802077640991
228,-2.59876656891082
229,-2.5865129401381863
230,-2.573731105265239
231,-2.5660304613046274
232,-2.5679930232826558
233,-2.596518581452334
234,-2.674271663670635
235,-2.9547346307470517
236,-3.226872040494397
237,-3.3443619730074428
238,-3.2557015496684674
239,-3.011559805737818
240,-2.772506393397535
241,-2.729604419247463
242,-2.7542906547812156
243,-2.7795661733640595
244,-2.8172157993430105
245,-2.8723945430933204
246,-2.904674231433807
247,-2.8853529753155525
248,-2.811781592321137
249,-2.7215924148676964
250,-2.648285096210511
251,-2.585148645743479
252,-2.5313747268172375
253,-2.486620192625246
254,-2.447424845597075
255,-2.4083224790331
256,-2.3639228611557357
257,-2.312652276614798
258,-2.260947466280134
259,-2.2249152181343876
260,-2.2290904322956475
261,-2.3077181635002364
262,-2.615579886258308
263,-3.100876572750025
264,-3.4536972067204808
265,-3.593334242013713
266,-3.543888538574837
267,-3.36058964794881
268,-3.1053012422194155
269,-2.8219498852024993
270,-2.582875680028236
271,-2.598978630980107
272,-2.999387219861099
273,-3.8971649982974035
274,-3.075818790200669
275,-2.6401134270591418
276,-2.6839301656170544
277,-2.6312182116797924
278,-2.603262081395073
279,-2.6415918123224325
280,-2.634945823530257
281,-2.608129735511894
282,-2.541276144968905
283,-2.5137480960217884
284,-2.503226881514535
285,-2.4996601129230984
286,-2.5150482888351093
287,-2.494297346438549
288,-2.5003679511340113
289,-2.528367837554691
290,-2.5702985170828687
291,-2.6200286800323838
292,-2.6704396187538233
293,-2.733608316277513
294,-2.697914142405747
295,-2.682906056547082
296,-2.672843433645151
297,-2.700639284991766
298,-2.7543267776205904
299,-2.759490082624005
300,-2.684735931891892
301,-2.5695122256914495
302,-2.406214910665122
303,-2.160688142723992
304,-2.229522130700787
305,-2.453823956344001
306,-2.5965225188053775
307,-2.6689042191602432
308,-2.704965946652045
309,-2.773255318807351
310,-2.77116564489236
311,-2.5800319902366673
312,-2.5457061222466844
313,-2.5924598180465903
314,-2.667304748737529
315,-2.7155383064667262
316,-2.744906763959389
317,-2.7600746082675434
318,-2.7702538439790887
319,-2.7784256709484856
320,-2.7803593831333395
321,-2.76800785426862
322,-2.7322804187709604
323,-2.668492808089028
324,-2.5789024728517247
325,-2.469834408507647
326,-2.3496797091299335
327,-2.2413476607157037
328,-2.225027203001475
329,-2.32243226592092
330,-2.6684086927069615
331,-3.3789706197283906
332,-3.0613975496334844
333,-3.390599050953984
334,-2.3652875000113522
335,-2.2101514405347418
336,-2.2794650040318998
337,-2.38078740111822
338,-2.4884452905181274
339,-2.587269081154994
340,-2.668606042060154
341,-2.7290096037176377
342,-2.7690966838456124
343,-2.792221440218907
344,-2.802412903881122
345,-2.8022981886739866
346,-2.792186167761251
347,-2.77123798476765
348,-2.7400842218765122
349,-2.7025575903862777
350,-2.6649637017368324
351,-2.633767085565281
352,-2.614600133658676
353,-2.617750101127253
354,-2.666501325026038
355,-2.736787990009122
356,-2.7610770389533617
357,-2.76121572179062
358,-2.759008873391775
359,-2.7594293059326094
360,-2.7649661997654853
361,-2.7580536781816667
362,-2.647773737628469
363,-2.2706668684353954
364,-1.8863928373903203
365,-1.915742192740669
366,-1.965814502300596
367,-2.072836846950742
368,-2.199259345391411
369,-2.326937124065181
370,-2.447142185108624
371,-2.555455877052874
372,-2.647435387001655
373,-2.7176619749345154
374,-2.7616689983599176
375,-2.7790905191187205
376,-2.7738864574956694
377,-2.7507538119443273
378,-2.712359442902113
379,-2.659549720308642
380,-2.593492164983483
381,-2.518452700459358
382,-2.443723158477205
383,-2.382549736927242
384,-2.3474428036491948
385,-2.3468579063265738
386,-2.384604228790184
387,-2.4581858027479724
388,-2.5561186086446916
389,-2.657736574380917
390,-2.7385345020777945
391,-2.7783448739801555
392,-2.7700011818365864
393,-2.722253948708412
394,-2.646707370554463
395,-2.549129446948704
396,-2.4378284465815026
397,-2.338828130383628
398,-2.2909472918917126
399,-2.445135428300557
400,-2.822440473014188
401,-3.23950419706799
402,-2.9379483983932957
403,-2.7967207729082966
404,-2.494708342703076
405,-2.5786501158489608
406,-2.6501931073458382
407,-2.70044198710876
408,-2.729392087970425
409,-2.7448364619997907
410,-2.7608955393969
411,-2.7889361906616172
412,-2.8126891347409657
413,-2.8052729769404117
414,-2.773824849127111
415,-2.7503385832217986
416,-2.7580592802761412
417,-2.7843794719152797
418,-2.8031469335659365
419,-2.8092391494846987
420,-2.8100523614159485
421,-2.8095903322462656
422,-2.8061105736926923
423,-2.7965775542405855
424,-2.781179511017627
425,-2.762789856095953
426,-2.7433413521569796
427,-2.7222916632821774
428,-2.6974539349397815
429,-2.6665862958237474
430,-2.629772762435789
431,-2.5951729098250227
432,-2.5882196182429853
433,-2.5989788049123135
434,-2.565685856364292
435,-2.499732255349379
436,-2.47934543802014
437,-2.4714374980583087
438,-2.4526424163170275
439,-2.42305615880292
440,-2.392344864668952
441,-2.3740125623372785
442,-2.3787140283675536
443,-2.4099263058619482
444,-2.4648832981783975
445,-2.537696084902632
446,-2.6205575134718546
447,-2.7022733757475477
448,-2.766624242970422
449,-2.795456585389031
450,-2.779133256151857
451,-2.7259794192159865
452,-2.6575987898085778
453,-2.594481369059474
454,-2.5482380939283376
455,-2.5240967076090364
456,-2.53231360872279
457,-2.588030233901306
458,-2.6698542547043385
459,-2.733058776920988
460,-2.7574428172431227
461,-2.7426549813377368
462,-2.698724778029379
463,-2.6401742002546413
464,-2.5938754123131202
465,-2.5572551023381966
466,-2.5559278752540875
467,-2.5855544286844645
468,-2.639211064961236
469,-2.7045820202337048
470,-2.752246479534361
471,-2.7478618990531376
472,-2.68387551243686
473,-2.5847870656719527
474,-2.4820298435243453
475,-2.3860189381650656
476,-2.29877398018057
477,-2.2452791641807983
478,-2.2528914842187424
479,-2.3254842167323737
480,-2.4468332106483937
481,-2.5773801492517197
482,-2.667694737618949
483,-2.69631670074753
484,-2.67807945171726
485,-2.636932873567586
486,-2.588043697161793
487,-2.5380088538745498
488,-2.4892999374280858
489,-2.4470620548535327
490,-2.494759409802045
491,-2.7122502007585574
492,-2.907025565940788
493,-2.731208949652523
494,-2.49907823781945
495,-2.5090994151827086
496,-2.556239679677793
497,-2.614003469963823
498,-2.6732040966218946
499,-2.724196422331951
500,-2.7556734563636796
501,-2.761811745836505
502,-2.7466127902577386
503,-2.714199118355247
504,-2.6603448411925266
505,-2.5778855695572274
506,-2.4696109361546923
507,-2.3561718630060295
508,-2.2665196599526776
509,-2.223442537762981
510,-2.250546537015037
511,-2.4137350526945167
512,-2.6380862159230167
513,-2.832041489071008
514,-2.950848789951763
515,-2.956718460872534
516,-2.838581862528101
517,-2.7046228288564196
518,-2.5999272707531405
519,-2.491579342475323
520,-2.403256902958202
521,-2.3529626864619084
522,-2.347421518769935
523,-2.3847686728665307
524,-2.453502800090023
525,-2.537268619187467
526,-2.6245770850575365
527,-2.705090917820156
528,-2.767696582919452
529,-2.800627332033073
530,-2.7940780715477276
531,-2.7455291705747538
532,-2.6655986796416182
533,-2.5771536921391673
534,-2.503002697065331
535,-2.456465489420728
536,-2.4447072048727354
537,-2.476561122461737
538,-2.593569968466198
539,-2.695670835553256
540,-2.760070105080414
541,-2.753191737705171
542,-2.7030069776424965
543,-2.647029492114139
544,-2.610983858414167
545,-2.6016797898378634
546,-2.614413225161532
547,-2.6434642419644794
548,-2.6822005983301977
549,-2.722012575244532
550,-2.7526895226243173
551,-2.7627666762966654
552,-2.7421781454436784
553,-2.6884611148134447
554,-2.6109040916081856
555,-2.530758883946723
556,-2.4715989325736816
557,-2.4528539371792126
558,-2.5390716170931316
559,-2.716150442929348
560,-2.7784049862917293
561,-2.768709467199826
562,-2.7570336560157744
563,-2.731571305939303
564,-2.6429108670472443
565,-2.56907826026777
566,-2.5096394765028784
567,-2.5330112826921685
568,-2.5919206062307096
569,-2.6443993506625887
570,-2.691265750743329
571,-2.733413617671315
572,-2.7695708173396136
573,-2.7942600947641014
574,-2.799383323443933
575,-2.7781884408005775
576,-2.7282723052550932
577,-2.6526261804618185
578,-2.560950622391347
579,-2.4704543254544276
580,-2.4000710123209252
581,-2.3633003764503284
582,-2.369221998270177
583,-2.424738290345826
584,-2.528487282087904
585,-2.6559764466827347
586,-2.761240587439783
587,-2.8143430122242803
588,-2.8116573941267977
589,-2.75183481738128
590,-2.6403139441991987
591,-2.5412682718968025
592,-2.4778988392755763
593,-2.4772202720279908
594,-2.6091778305305424
595,-2.72957005922571
596,-2.7188115101463723
597,-2.6867224281861253
598,-2.6560251523010447
599,-2.6131275923615807
600,-2.8143482743915267
601,-3.333763927322272
602,-3.8353593167210063
603,-4.267152679610593
604,-4.539130248582381
605,-4.296617730542032
606,-3.917503288161491
607,-3.4536829860611706
608,-2.97521724548118
609,-2.641326773602882
610,-2.5565823058201533
611,-2.5013024946885336
612,-2.4501473933940345
613,-2.391872085337028
614,-2.3987631044466617
615,-2.5234615962739366
616,-2.5442602943645927
617,-2.4528496204804884
618,-2.3289792869792736
619,-2.2410813938804384
620,-2.239657746932304
621,-2.3208371932552176
622,-2.4211194421949047
623,-2.5150159193426975
624,-2.5949467949613285
625,-2.659160662413901
626,-2.7081460723249906
627,-2.7436062354688686
628,-2.7681498191242944
629,-2.7847374500362845
630,-2.795918737210551
631,-2.8033484309923717
632,-2.8077144506700837
633,-2.809292291542342
634,-2.8100091536972105
635,-2.818437377028484
636,-2.8505440847853465
637,-2.888862721947884
638,-2.891383599118751
639,-2.853259374314062
640,-2.8101581729390013
641,-2.7895002391170336
642,-2.7816695373747584
643,-2.7767835366599356
644,-2.7730002299793686
645,-2.772916160058927
646,-2.7792922682154892
647,-2.791180825496468
648,-2.803631473085874
649,-2.812291186481783
650,-2.8164283827477625
651,-2.8164582745173683
652,-2.8110665538842765
653,-2.797886812814883
654,-2.7751460781246777
655,-2.7423405913712817
656,-2.7002401833214535
657,-2.6507587160898756
658,-2.597014143798113
659,-2.5436097147816095
660,-2.4969512252084987
661,-2.4657065499019586
662,-2.4629372491645234
663,-2.5203123093541553
664,-2.7659552756774097
665,-2.731982740288572
666,-2.0115644837590714
667,-2.057752113377802
668,-2.16867081121517
669,-2.2557506936560965
670,-2.334086973174128
671,-2.4084558337122064
672,-2.4799545898911304
673,-2.5480464080353267
674,-2.6114004538370086
675,-2.6683787134287216
676,-2.7174059807355704
677,-2.7572456949988378
678,-2.78711660752284
679,-2.806595771433555
680,-2.8153343335938312
681,-2.812688773740237
682,-2.7973944396790547
683,-2.7674211783737452
684,-2.720222126143149
685,-2.653691112114399
686,-2.5680611360852295
687,-2.468358129386046
688,-2.365930065052415
689,-2.2772137232523866
690,-2.2196676236984807
691,-2.2070496018344072
692,-2.2454894545004924
693,-2.330023029779903
694,-2.443647367468122
695,-2.562441120382891
696,-2.6648278910027536
697,-2.738598342369317
698,-2.7817407656956905
699,-2.7987153926257498
700,-2.7960975991532475
701,-2.7798249255000953
702,-2.7540766454520074
703,-2.7209787225903046
704,-2.68059782904223
705,-2.6313746790539625
706,-2.5718882878660505
707,-2.505805131810966
708,-2.449159200311883
709,-2.4199251049376813
710,-2.45204058324167
711,-2.583779675149191
712,-2.7168427287483192
713,-2.7831255660463157
714,-2.8002443099217147
715,-2.800701350662346
716,-2.8013122482283066
717,-2.806763517082765
718,-2.8165739311275506
719,-2.8197708231415963
720,-2.797224364855397
721,-2.74704073985504
722,-2.689388263788735
723,-2.641505095053874
724,-2.6000755441031997
725,-2.5557446631812972
726,-2.504749911067819
727,-2.4532323927150292
728,-2.4234193002087507
729,-2.61057919623565
730,-3.01674817920442
731,-3.2749310653623325
732,-2.914671687154562
733,-2.6780660081092473
734,-2.6618984309959997
735,-3.039212285632381
736,-3.0764800705099034
737,-3.144924833391156
738,-3.228102229570921
739,-3.247065936791328
740,-3.1852465681276
741,-3.0603223575851
742,-2.9028418505049194
743,-2.791662510602312
744,-2.772724719683933
745,-2.763677744675031
746,-2.754574339775254
747,-2.7436281343726145
748,-2.7276894444534414
749,-2.701719566416668
750,-2.6590302125878615
751,-2.594212123954096
752,-2.509236686458358
753,-2.417096028642913
754,-2.3365611934098807
755,-2.283973534477156
756,-2.269837314921962
757,-2.2975633531211823
758,-2.361536040627716
759,-2.44747149278382
760,-2.538171273457463
761,-2.6211254052926902
762,-2.691468572306769
763,-2.7493143781311176
764,-2.7951998547989763
765,-2.825313511093731
766,-2.8291756693165895
767,-2.8025951631210417
768,-2.761314707975728
769,-2.7299802041016497
770,-2.720992327193344
771,-2.7309261899359596
772,-2.7456742334266293
773,-2.747731709080246
774,-2.7424010413215294
775,-2.871933913409477
776,-2.8652782723142365
777,-2.736309837535053
778,-2.683455702071981
779,-2.693606224327678
780,-2.706675628432481
781,-2.716284692992621
782,-2.720466397830341
783,-2.7153157822716643
784,-2.696349104459764
785,-2.6632873554004335
786,-2.632209360530679
787,-2.6157628007578433
788,-2.5665627398609017
789,-2.5001468161043174
790,-2.464366957044862
791,-2.4674140415024213
792,-2.4890221307725278
793,-2.5161128452493307
794,-2.543954654077143
795,-2.5713319276842808
796,-2.598319353329717
797,-2.625392095500206
798,-2.6529918440687
799,-2.681271202549032
800,-2.7099548246449707
801,-2.738286957028863
802,-2.765035480001816
803,-2.7885417500472
804,-2.806824201805765
805,-2.817741269878434
806,-2.8192022662791496
807,-2.8094068936435774
808,-2.7871021655779393
809,-2.7518416891410356
810,-2.704199154039788
811,-2.645870656991083
812,-2.5796498732191124
813,-2.5093540535344747
814,-2.4398418050974175
815,-2.3772188928983224
816,-2.329125336383373
817,-2.304618489667331
818,-2.3127147527021217
819,-2.3586684465535916
820,-2.438788915740013
821,-2.538117830931145
822,-2.6355553669817096
823,-2.7138191227464263
824,-2.7659034384081607
825,-2.7945060438232514
826,-2.808272906061292
827,-2.819621021396987
828,-2.8416084499240393
829,-2.867572144084545
830,-2.8711610006198525
831,-2.849619671762176
832,-2.828337701073867
833,-2.818006165054267
834,-2.814208198825533
835,-2.814096561167528
836,-2.81614087926326
837,-2.8187355771645963
838,-2.820005506073422
839,-2.817996264360573
840,-2.8109004553635883
841,-2.797218380034511
842,-2.7758365928982243
843,-2.7460443941566486
844,-2.707522550653068
845,-2.6603337947034738
846,-2.6049324975653074
847,-2.542195566183028
848,-2.47345788214681
849,-2.4005288661786692
850,-2.3257000690289917
851,-2.25183945991059
852,-2.182775995805787
853,-2.1242423138839976
854,-2.085589883922139
855,-2.082296203384399
856,-2.1382000670297505
857,-2.2785276909161047
858,-2.494453626963197
859,-2.702151951482088
860,-2.79927785020041
861,-2.776008319220111
862,-2.6921906418926795
863,-2.5992472645080427
864,-2.520973338006739
865,-2.4654658040280686
866,-2.437429697029478
867,-2.449710083046391
868,-2.580746005394809
869,-2.7611341326605383
870,-2.7666706615916734
871,-2.554367959042317
872,-2.3994491713747443
873,-2.3845244527003824
874,-2.400809409542833
875,-2.430016455101457
876,-2.4647231656704243
877,-2.5012078477210298
878,-2.537747614486369
879,-2.5740651490370925
880,-2.6107803223003683
881,-2.648546933184971
882,-2.6870347547833613
883,-2.7243472578550887
884,-2.757512172749712
885,-2.7838359543185707
886,-2.8020140253025994
887,-2.812315812070004
888,-2.816205044038576
889,-2.8158565063927155
890,-2.8135752251744846
891,-2.8111477874663184
892,-2.809385493405715
893,-2.8081983749746504
894,-2.8077272319449547
895,-2.8119663981209513
896,-2.8372293182873856
897,-2.883100891105068
898,-2.8881841166107485
899,-2.84080717652948
900,-2.797179029315039
901,-2.7863371000905794
902,-2.790849192721799
903,-2.8000022975258534
904,-2.809160936431843
905,-2.815342814104567
906,-2.8154348273977834
907,-2.805289097050642
908,-2.779569987900379
909,-2.7327808694260067
910,-2.6618882019682117
911,-2.569982987014466
912,-2.4686707992886405
913,-2.376329098568602
914,-2.3119562662451996
915,-2.288104959221085
916,-2.3070610421497695
917,-2.3615108683733417
918,-2.4382458708544297
919,-2.5228630606017926
920,-2.60360860392031
921,-2.6732866087028144
922,-2.729556394545102
923,-2.7731615391141387
924,-2.8028063550720006
925,-2.817373014602986
926,-2.817032317955698
927,-2.803162613137165
928,-2.778006344306658
929,-2.7442584562933994
930,-2.704610296158477
931,-2.6612417709885516
932,-2.615411784285438
933,-2.567159885747344
934,-2.5152320669237436
935,-2.457697970024468
936,-2.393378323278509
937,-2.3224490455277165
938,-2.2438539396808523
939,-2.154648959463678
940,-2.060194542595789
941,-1.9689703750810692
942,-1.926713030980112
943,-1.9354404877067934
944,-1.9638982853479952
945,-2.0994223899928772
946,-2.8023235219739533
947,-4.263905450681659
948,-4.519148973209273
949,-4.02447266898447
950,-3.3000567390281894
951,-2.6718130359550476
952,-2.5061887662989353
953,-2.577679703175984
954,-2.6190483329644154
955,-2.517247128508012
956,-2.4846134940331233
957,-2.533811484495811
958,-2.571571017803854
959,-2.590395021438792
960,-2.597885223369873
961,-2.602583243487964
962,-2.6125832216714806
963,-2.6173911517073387
964,-2.6343301530889778
965,-2.914101140745934
966,-3.2951173497666
967,-3.4633634692896296
968,-3.3162112859360255
969,-2.9276392968976306
970,-2.5724540968700436
971,-2.5720628985293787
972,-2.6362475276627673
973,-2.6916096507483758
974,-2.7279916659749164
975,-2.7497275846580944
976,-2.764308736043782
977,-2.7793693980292824
978,-2.796851141660897
979,-2.8102651523113567
980,-2.812824651780668
981,-2.8013085713531396
982,-2.777172815109599
983,-2.745168752320876
984,-2.7107257036015904
985,-2.6777409886714763
986,-2.6477910382164414
987,-2.621238363243157
988,-2.601013224724109
989,-2.59779504713104
990,-2.641656463308057
991,-2.734674152735158
992,-2.7440497331550087
993,-2.689277422521824
994,-2.6784486783613795
995,-2.6927183796581593
996,-2.712257139396955
997,-2.7308945468967303
998,-2.7487423796816626
999,-2.7664916956806564
1000,-2.7839425673328777
1001,-2.799834866966401
1002,-2.812029992494004
1003,-2.817946155722863
1004,-2.815229702326229
1005,-2.802503454652865
1006,-2.7798916430850373
1007,-2.7490468102338323
1008,-2.7126429951816955
1009,-2.673596166670964
1010,-2.6343776413344613
1011,-2.596609886839546
1012,-2.560871652058122
1013,-2.5265674176879847
1014,-2.491855443417157
1015,-2.4537514888079484
1016,-2.4085550159236524
1017,-2.352830662635129
1018,-2.2853596379519208
1019,-2.2103525727389095
1020,-2.1401554849995383
1021,-2.090924612069961
1022,-2.0734266992658545
1023,-2.096120977433464
1024,-2.166005841246613
1025,-2.269657917735253
1026,-2.3793363796334126
1027,-2.4764304188769968
1028,-2.55500578112561
1029,-2.6163693200217137
1030,-2.664465094793578
1031,-2.7034071405566347
1032,-2.736333318119478
1033,-2.764890605271115
1034,-2.7891129521850018
1035,-2.807726658741628
1036,-2.8188853211183864
1037,-2.8210264342275413
1038,-2.813364160389934
1039,-2.79585370617759
1040,-2.7688865670415277
1041,-2.7329901420972567
1042,-2.688600410219288
1043,-2.6358951721619066
1044,-2.574734532618506
1045,-2.504890906650308
1046,-2.426925880818523
1047,-2.3440871129222915
1048,-2.2648764234272565
1049,-2.2039802772089114
1050,-2.1780041000267794
1051,-2.196683239764491
1052,-2.2568600917497763
1053,-2.344147489843864
1054,-2.440144182932458
1055,-2.53029218922605
1056,-2.607335355091724
1057,-2.669677922389684
1058,-2.7183534880731504
1059,-2.7551937852797974
1060,-2.7821324772836813
1061,-2.8008789691308333
1062,-2.81270771394084
1063,-2.8183893148175367
1064,-2.818257602262692
1065,-2.812344532095957
1066,-2.800507447241923
1067,-2.7825054820146398
1068,-2.7580283263705194
1069,-2.7267187923564213
1070,-2.6882384429124238
1071,-2.6423895117393177
1072,-2.589241071737398
1073,-2.529183901819851
1074,-2.4629578962172265
1075,-2.3918818550178678
1076,-2.3184596141037694
1077,-2.247262986684438
1078,-2.185837340287142
1079,-2.14507636700473
1080,-2.13741317597927
1081,-2.1708747652729286
1082,-2.2418026982315773
1083,-2.3351408923710846
1084,-2.433935429270114
1085,-2.5270721773854734
1086,-2.609607532296025
1087,-2.6797345186583303
1088,-2.7364383219780875
1089,-2.7786916552321075
1090,-2.8055532128618683
1091,-2.816436181470737
1092,-2.811165035462549
1093,-2.7897981968115633
1094,-2.7523992125227004
1095,-2.6990089332558305
1096,-2.6300905992434114
1097,-2.54767265118267
1098,-2.457119942429307
1099,-2.368711685690944
1100,-2.2972700648747235
1101,-2.2583733857314385
1102,-2.262455873601721
1103,-2.3107409491804773
1104,-2.3953016102701037
1105,-2.501970980712456
1106,-2.613599322654597
1107,-2.7123562434547477
1108,-2.7815635920538604
1109,-2.80809371341204
1110,-2.7855338849938236
1111,-2.717035217142886
1112,-2.6161462433514218
1113,-2.504426547697529
1114,-2.4058432595171038
1115,-2.3394962788315983
1116,-2.3138359824342554
1117,-2.3256913478885317
1118,-2.3644627771121987
1119,-2.418188918560164
1120,-2.477782049845951
1121,-2.5381399325668443
1122,-2.597041848011266
1123,-2.6532525159727016
1124,-2.7049638357433023
1125,-2.749392716797489
1126,-2.7836959082130197
1127,-2.806407414656231
1128,-2.818184635253064
1129,-2.821309586350873
1130,-2.8185034811850755
1131,-2.811914816450017
1132,-2.802622086106136
1133,-2.7906324979708685
1134,-2.7753826704029434
1135,-2.756615772540458
1136,-2.7352278730269446
1137,-2.7137012359777914
1138,-2.6954535011415515
1139,-2.68107773562211
1140,-2.6643687078600435
1141,-2.6394723448811983
1142,-2.6107774908987125
1143,-2.5897884711750376
1144,-2.5807918390571034
1145,-2.578572541792914
1146,-2.5779287396233466
1147,-2.5777776754777126
1148,-2.5802578484637464
1149,-2.5891132348104615
1150,-2.5988207969831443
1151,-2.5838139894375027
1152,-2.52654936880203
1153,-2.438772668203581
1154,-2.3593387730297417
1155,-2.309185377756618
1156,-2.277885435242079
1157,-2.2555786730751377
1158,-2.239390630581985
1159,-2.2340972593797264
1160,-2.2489944851116435
1161,-2.290960494572963
1162,-2.3611430790432353
1163,-2.456373783223899
1164,-2.568081950221467
1165,-2.678501066181297
1166,-2.7610784109036266
1167,-2.7919064522005947
1168,-2.7681767721614285
1169,-2.7098445106914864
1170,-2.641537049650648
1171,-2.580082626501961
1172,-2.53415383414995
1173,-2.508762748979881
1174,-2.5229247222375335
1175,-2.5949394205175893
1176,-2.6933527458548854
1177,-2.7488020001807345
1178,-2.721746411675681
1179,-2.5996548773370685
1180,-2.423803127199137
1181,-2.3930268454165824
1182,-2.4402832049842784
1183,-2.4781421424919485
1184,-2.5091490835478267
1185,-2.538451209737452
1186,-2.56895005484907
1187,-2.6018137521550972
1188,-2.636820808922995
1189,-2.672631641362676
1190,-2.7072560832913313
1191,-2.738636917477263
1192,-2.7652079768629627
1193,-2.786266261141087
1194,-2.801982423119467
1195,-2.8130689439589105
1196,-2.820369266843064
1197,-2.824586751251231
1198,-2.8261685008468804
1199,-2.825373052325486
1200,-2.8224536564485376
1201,-2.8176990216669706
1202,-2.811309928667139
1203,-2.8032561582781343
1204,-2.7932357054968766
1205,-2.7807589113338915
1206,-2.7652785400629396
